7800	46
7803	75
7806	71
7814	10
7820	21
7825	1
7826	11
7847	65
7859	8
7870	48
7875	23
7876	25
7881	34
7921	46
7922	58
7924	49
7928	64
7942	32
7945	14
7952	29
7977	22
7989	21
7997	69
8018	44
8019	46
8025	65
8043	69
8058	26
8082	10
8087	43
8088	35
8102	27
8108	64
8114	44
8116	6
8117	50
8137	68
8153	28
8167	44
8192	73
8203	68
8215	35
8233	50
8254	64
8256	70
8267	56
8269	11
8279	14
8295	35
8310	69
8319	42
8322	19
8332	3
8334	10
8344	60
8357	60
8361	57
8371	12
8372	14
8374	6
8382	15
8398	54
8399	21
8403	68
8412	7
8415	43
8466	16
8472	16
8479	28
8482	26
8493	17
8501	75
8503	43
8524	20
8527	62
8541	35
8546	29
8552	53
8553	12
8556	12
8559	25
8585	53
8591	22
8596	14
8608	16
8613	67
8621	32
8623	26
8627	54
8631	27
8648	67
8658	48
8683	22
8690	23
8691	43
8708	64
8732	46
8751	4
8754	61
8755	63
8767	75
8768	75
8769	6
8770	39
8784	45
8791	48
8800	54
8840	66
8841	47
8846	28
8857	6
8897	15
8899	52
8902	5
8903	35
8912	60
8929	55
8938	36
8942	64
8943	73
8950	54
8952	44
8959	47
8960	64
8972	15
8975	23
8983	3
8991	8
8992	12
8998	52
9001	8
9005	34
9017	64
9035	58
9038	22
9043	53
9049	75
9071	4
9074	21
9081	53
9083	65
9087	50
9088	46
9103	42
9127	12
9145	63
9150	9
9158	35
9169	45
9188	23
9200	69
9206	57
9222	43
9229	28
9244	48
9254	39
9256	16
9259	9
9272	39
9276	65
9280	48
9282	49
9289	61
9302	5
9304	6
9311	3
9317	31
9332	54
9348	30
9350	32
9361	51
9364	42
9365	13
9366	31
9369	35
9374	32
9382	51
9383	44
9384	47
9389	35
9396	58
9398	8
9411	70
9424	60
9436	27
9440	54
9445	42
9446	40
9448	57
9472	4
9476	73
9477	4
9486	6
9489	4
9496	51
9497	26
9501	19
9511	74
9517	23
9521	68
9526	46
9544	51
9546	45
9567	11
9570	16
9577	14
9590	66
9612	54
9613	31
9614	73
9616	59
9625	9
9626	27
9634	2
9662	49
9664	14
9672	70
9678	57
9685	15
9694	12
9703	13
9717	16
9718	74
9723	7
9724	13
9733	17
9751	16
9754	70
9771	21
9773	6
9779	8
9793	17
9794	15
9796	49
9800	33
9812	75
9813	57
9819	23
9826	3
9839	31
9840	4
9845	27
9856	24
9860	57
9861	25
9869	22
9873	60
9874	60
9892	9
9893	28
9894	68
9904	35
9915	44
9918	73
9919	39
9928	41
9930	40
9932	30
9952	30
9971	12
9979	14
9981	10
9992	61
9996	28
10004	47
10012	15
10024	41
10027	29
10029	43
10030	19
10032	2
10038	18
10041	9
10042	52
10049	73
10051	24
10053	70
10068	61
10073	37
10100	72
10112	74
10115	58
10134	38
10140	29
10147	46
10155	51
10168	47
10172	5
10173	51
10183	6
10186	35
10199	35
10201	42
10203	8
10206	43
10210	49
10233	1
10236	62
10240	52
10241	3
10245	18
10250	2
10255	15
10256	28
10270	37
10287	40
10289	10
10324	57
10335	10
10340	60
10343	38
10344	65
10345	28
10349	26
10360	62
10384	19
10390	29
10391	52
10411	64
10421	8
10446	20
10459	55
10475	56
10479	69
10492	28
10494	56
10495	19
10499	23
10509	15
10537	31
10539	11
10540	18
10543	63
10552	39
10562	63
10572	68
10582	30
10586	25
10609	8
10613	72
10638	20
10639	72
10651	13
10665	18
10668	62
10698	59
10701	56
10706	30
10708	25
10711	32
10728	20
10731	63
10732	4
10740	72
10757	35
10760	38
10778	72
10784	42
10789	61
10804	24
10814	74
10816	8
10825	20
10836	50
10878	51
10890	74
10895	34
10898	74
10907	63
10913	4
10915	43
10921	29
10945	8
10947	12
10948	69
10968	24
10972	11
11000	62
11016	59
11030	18
11034	50
11035	37
11038	4
11046	6
11049	42
11055	12
11063	32
11065	52
11067	70
11071	36
11073	55
11088	26
11089	48
11103	58
11104	46
11110	11
11115	40
11131	50
11139	61
11173	17
11178	60
11185	36
11186	19
11197	48
11213	14
11231	2
11238	17
11239	5
11251	73
11259	43
11273	59
11287	72
11292	72
11298	12
11313	26
11314	1
11328	69
11331	26
11334	67
11338	25
11339	19
11340	43
11346	9
11383	34
11389	44
11392	21
11394	70
11400	75
11405	74
11406	70
11412	3
11424	48
11429	41
11436	74
11437	12
11439	9
11445	38
11450	29
11453	19
11459	10
11465	40
11468	21
11480	42
11483	54
11484	7
11491	73
11493	12
11508	21
11513	11
11529	25
11531	34
11545	75
11570	40
11577	41
11584	15
11593	69
11594	27
11602	39
11610	72
11626	40
11646	45
11655	29
11658	47
11667	18
11679	30
11688	41
11693	31
11706	25
11733	29
11735	23
11738	8
11747	74
11752	27
11755	41
11756	25
11757	33
11758	3
11762	51
11763	54
11768	63
11780	24
11785	64
11815	38
11823	10
11836	33
11842	27
11845	5
11846	18
11856	58
11857	25
11861	18
11862	42
11866	34
11868	24
11886	43
11888	7
11895	60
11905	65
11919	11
11921	26
11935	31
11946	34
11959	7
11972	1
11976	9
11987	4
12002	38
12014	5
12015	17
12022	12
12040	28
12059	14
12065	13
12070	73
12073	36
12083	71
12085	16
12106	14
12112	22
12113	38
12114	55
12118	74
12123	16
12124	70
